original_seq	label	motif_name_and_original_position	position_moved_to	is_moved_5prime
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-54	CRX_22	54.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-56	CRX_22	56.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-58	CRX_22	58.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-6	CRX_22	6.0	True
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-60	CRX_22	60.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-62	CRX_22	62.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-64	CRX_22	64.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-66	CRX_22	66.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-68	CRX_22	68.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-70	CRX_22	70.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-72	CRX_22	72.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-74	CRX_22	74.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-76	CRX_22	76.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-8	CRX_22	8.0	True
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-86	CRX_22	86.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-88	CRX_22	88.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-90	CRX_22	90.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-92	CRX_22	92.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-94	CRX_22	94.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-96	CRX_22	96.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT;HAND_23mCRX-98	CRX_22	98.0	False
chr1-171232848-171233012_CPPE	chr1-171232848-171233012_CPPE_WT			
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-1	RAX_61	1.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-100	RAX_61	100.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-102	RAX_61	102.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-104	RAX_61	104.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-106	RAX_61	106.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-108	RAX_61	108.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-11	RAX_61	11.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-110	RAX_61	110.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-112	RAX_61	112.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-114	RAX_61	114.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-116	RAX_61	116.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-118	RAX_61	118.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-120	RAX_61	120.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-122	RAX_61	122.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-124	RAX_61	124.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-126	RAX_61	126.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-128	RAX_61	128.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-13	RAX_61	13.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-130	RAX_61	130.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-132	RAX_61	132.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-134	RAX_61	134.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-136	RAX_61	136.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-138	RAX_61	138.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-140	RAX_61	140.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-142	RAX_61	142.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-144	RAX_61	144.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-146	RAX_61	146.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-148	RAX_61	148.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-15	RAX_61	15.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-150	RAX_61	150.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-152	RAX_61	152.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-154	RAX_61	154.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-156	RAX_61	156.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-158	RAX_61	158.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-160	RAX_61	160.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-162	RAX_61	162.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-17	RAX_61	17.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-19	RAX_61	19.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-21	RAX_61	21.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-23	RAX_61	23.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-25	RAX_61	25.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-27	RAX_61	27.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-29	RAX_61	29.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-3	RAX_61	3.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-31	RAX_61	31.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-33	RAX_61	33.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-35	RAX_61	35.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-37	RAX_61	37.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-39	RAX_61	39.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-41	RAX_61	41.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-43	RAX_61	43.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-45	RAX_61	45.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-47	RAX_61	47.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-49	RAX_61	49.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-5	RAX_61	5.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-51	RAX_61	51.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-53	RAX_61	53.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-55	RAX_61	55.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-57	RAX_61	57.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-59	RAX_61	59.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-7	RAX_61	7.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-74	RAX_61	74.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-76	RAX_61	76.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-86	RAX_61	86.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-88	RAX_61	88.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-9	RAX_61	9.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-90	RAX_61	90.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-92	RAX_61	92.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-94	RAX_61	94.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-96	RAX_61	96.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-98	RAX_61	98.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-0	RAX_61	0.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-10	RAX_61	10.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-101	RAX_61	101.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-103	RAX_61	103.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-105	RAX_61	105.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-107	RAX_61	107.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-109	RAX_61	109.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-111	RAX_61	111.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-113	RAX_61	113.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-115	RAX_61	115.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-117	RAX_61	117.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-119	RAX_61	119.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-12	RAX_61	12.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-121	RAX_61	121.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-123	RAX_61	123.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-125	RAX_61	125.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-127	RAX_61	127.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-129	RAX_61	129.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-131	RAX_61	131.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-133	RAX_61	133.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-135	RAX_61	135.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-137	RAX_61	137.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-139	RAX_61	139.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-14	RAX_61	14.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-141	RAX_61	141.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-143	RAX_61	143.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-145	RAX_61	145.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-147	RAX_61	147.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-149	RAX_61	149.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-151	RAX_61	151.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-153	RAX_61	153.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-155	RAX_61	155.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-157	RAX_61	157.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-159	RAX_61	159.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-16	RAX_61	16.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-161	RAX_61	161.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-163	RAX_61	163.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-18	RAX_61	18.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-2	RAX_61	2.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-20	RAX_61	20.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-22	RAX_61	22.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-24	RAX_61	24.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-26	RAX_61	26.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-28	RAX_61	28.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-30	RAX_61	30.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-32	RAX_61	32.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-34	RAX_61	34.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-36	RAX_61	36.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-38	RAX_61	38.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-4	RAX_61	4.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-40	RAX_61	40.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-42	RAX_61	42.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-44	RAX_61	44.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-46	RAX_61	46.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-48	RAX_61	48.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-50	RAX_61	50.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-52	RAX_61	52.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-54	RAX_61	54.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-56	RAX_61	56.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-58	RAX_61	58.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-6	RAX_61	6.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-60	RAX_61	60.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-73	RAX_61	73.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-75	RAX_61	75.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-77	RAX_61	77.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-8	RAX_61	8.0	True
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-87	RAX_61	87.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-89	RAX_61	89.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-91	RAX_61	91.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-93	RAX_61	93.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-95	RAX_61	95.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-97	RAX_61	97.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT;HAND_62mRAX-99	RAX_61	99.0	False
chr11-7060088-7060252_CPNE	chr11-7060088-7060252_CPNE_WT			
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-0	NRL_136	0.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-10	NRL_136	10.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-100	NRL_136	100.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-102	NRL_136	102.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-104	NRL_136	104.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-106	NRL_136	106.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-108	NRL_136	108.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-110	NRL_136	110.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-112	NRL_136	112.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-114	NRL_136	114.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-116	NRL_136	116.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-118	NRL_136	118.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-12	NRL_136	12.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-120	NRL_136	120.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-122	NRL_136	122.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-124	NRL_136	124.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-126	NRL_136	126.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-128	NRL_136	128.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-130	NRL_136	130.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-132	NRL_136	132.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-134	NRL_136	134.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-14	NRL_136	14.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-148	NRL_136	148.0	False
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-150	NRL_136	150.0	False
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-152	NRL_136	152.0	False
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-154	NRL_136	154.0	False
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-156	NRL_136	156.0	False
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-159	NRL_136	159.0	False
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-16	NRL_136	16.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-161	NRL_136	161.0	False
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-163	NRL_136	163.0	False
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-18	NRL_136	18.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-2	NRL_136	2.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-20	NRL_136	20.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-22	NRL_136	22.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-24	NRL_136	24.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-26	NRL_136	26.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-28	NRL_136	28.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-30	NRL_136	30.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-32	NRL_136	32.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-34	NRL_136	34.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-36	NRL_136	36.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-38	NRL_136	38.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-4	NRL_136	4.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-40	NRL_136	40.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-42	NRL_136	42.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-44	NRL_136	44.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-47	NRL_136	47.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-49	NRL_136	49.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-51	NRL_136	51.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-53	NRL_136	53.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-55	NRL_136	55.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-57	NRL_136	57.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-59	NRL_136	59.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-6	NRL_136	6.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-61	NRL_136	61.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-64	NRL_136	64.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-66	NRL_136	66.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-68	NRL_136	68.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-70	NRL_136	70.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-72	NRL_136	72.0	True
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_137mNRL-74	NRL_136	74.0	True
